	segment	count
65743	七六	1
65744	七打	1
65745	那组	1
65746	七仙女	1
65747	七亿	1
65748	那狗	1
65749	那盏	1
65750	七万余	1
65751	那端	1
65752	丁震	1
65753	那维勋	1
65754	七八万	1
65755	那美得	1
65775	那本书	1
65776	那村	1
65777	七八千	1
65778	那杯	1
65797	万不该	1
65798	邓媛雯	1
65799	邓宁	1
65800	万不来	1
65801	邓宇大赞	1
65802	万代	1
65803	万位	1
65804	万丈	1
65805	避风头	1
65806	避忌	1
65807	避暑	1
65808	万分之	1
65809	万八千	1
65810	万全	1
65811	避难	1
65796	邓台	1
65795	万之多	1
65794	邀舞	1
65785	邓伟摄	1
65779	那极	1
65780	那株	1
65781	七八十元	1
65782	那一墙	1
65783	那一关	1
65784	万分钟	1
65786	邀贵炎	1
65793	万买	1
65787	万人来	1
65788	万亚伟	1
65789	万事通	1
65790	万事俱备	1
65791	万事万物	1
65792	邓亚萍	1
65740	七宗罪	1
65738	那件	1
65665	万算	1
65683	道情	1
65685	道天雷	1
65686	万铲	1
65687	道光	1
65688	万金油	1
65689	万里长征	1
65690	道喜	1
65691	道坎	1
65692	万辰	1
65693	万象更新	1
65694	万网	1
65695	道尔	1
65696	万言	1
65697	万茜以	1
65698	万花	1
65699	道德经	1
65684	万险	1
65682	万纯	1
65737	那付	1
65681	遗传基因	1
65666	道术	1
65667	万紫千红	1
65668	万篇	1
65669	道法	1
65670	万箭齐	1
65671	道白	1
65672	万箭穿心	1
65673	万种	1
65674	万绮雯	1
65675	万特	1
65676	万片	1
65677	道骨仙风	1
65678	道高一丈	1
65679	遗书	1
65680	万游	1
65700	道德行为	1
65701	万艳	1
65702	万剑	1
65703	避实就虚	1
65722	七夕	1
65723	那刻	1
65724	那幅	1
65725	那乔	1
65726	那一挂	1
65727	那一晚	1
65728	七所	1
65729	那中	1
65730	那串	1
65731	七巧板	1
65732	那么点儿	1
65733	那争	1
65734	那到	1
65735	那亚隆	1
65736	七家	1
65721	七十年	1
65720	那就算了	1
65719	那就是说	1
65710	那台	1
65704	避寒	1
65705	那块	1
65706	那厢楚	1
65707	那厢耀天	1
65708	七品	1
65709	七周年	1
65711	那和个	1
65718	那威	1
65712	七只	1
65713	那声	1
65714	那压	1
65715	七千万	1
65716	那套	1
65717	那好	1
65514	不坑	1
65513	连以	1
65512	连去	1
65307	不洋	1
65309	不泛	1
65310	不治之症	1
65311	不求有功	1
65312	这狗	1
65313	这桌	1
65314	这班	1
65315	不木	1
65316	不期而至	1
65317	不期	1
65318	这白	1
65319	不曾有过	1
65320	这看	1
65321	这档素	1
65322	不测	1
65323	这碗	1
65308	这正	1
65306	这楚	1
65288	进红	1
65305	不流于	1
65290	不录	1
65291	进组时	1
65292	不归路	1
65293	不干点	1
65294	进行谈判	1
65295	不归	1
65296	不强	1
65297	不弱	1
65298	进货	1
65299	进路	1
65300	不平	1
65301	进主播	1
65302	进不了	1
65303	不婚	1
65304	不染	1
65324	不点映	1
65325	不畏强权	1
65326	不用浪费	1
65327	不甚了解	1
65346	这钱	1
65347	这长	1
65348	不持	1
65349	这队	1
65350	不拿奖	1
65351	不拘泥	1
65352	这面	1
65353	这近	1
65354	不报	1
65355	不批	1
65356	不战而胜	1
65357	不战	1
65358	这颜值	1
65359	不成文	1
65360	这首放	1
65345	不播	1
65344	这青丘	1
65343	不成想	1
65334	不灭	1
65328	这拨	1
65329	这方	1
65330	不爱上	1
65331	这晚	1
65332	这村	1
65333	不淡	1
65335	这杯	1
65342	这竟	1
65336	这极	1
65337	不演	1
65338	不满情绪	1
65339	这架运	1
65340	不清会	1
65341	这真	1
65289	不得已而为之	1
65287	进站	1
65362	不收	1
65232	进得园	1
65234	进想	1
65235	不怎么样	1
65236	不念	1
65237	进枪	1
65238	进架	1
65239	进校	1
65240	不忘秀	1
65241	进好	1
65242	不怵	1
65243	进正	1
65244	不愁吃	1
65245	不慌不忙	1
65246	进价	1
65247	进位	1
65248	进修班	1
65233	进士	1
65231	不怕牺牲	1
65286	不忘本	1
65230	进度表	1
65215	退守	1
65216	上行	1
65217	上蛮	1
65218	上萌萌	1
65219	退换	1
65220	退款	1
65221	迟早会	1
65222	迟日	1
65223	不会错	1
65224	进得	1
65225	不怪	1
65226	不怠	1
65227	进山	1
65228	进店	1
65229	不怕苦	1
65249	不愁穿	1
65250	进共退	1
65251	进内	1
65252	不惜重金	1
65271	不少圈	1
65272	不容小视	1
65273	不常上	1
65274	不学无术	1
65275	远东地区	1
65276	远低	1
65277	不字	1
65278	不孕	1
65279	远古时代	1
65280	不嫩	1
65281	不尽合理	1
65282	进远	1
65283	进球	1
65284	进组磨	1
65285	进益	1
65270	进院	1
65269	不尴不尬	1
65268	不尽人意	1
65259	进圈	1
65253	不恋	1
65254	不悔	1
65255	不恤	1
65256	进可成	1
65257	进可攻	1
65258	进和光	1
65260	进圈者	1
65267	进键	1
65261	不忘用	1
65262	进水	1
65263	进不去	1
65264	不对味	1
65265	进退失据	1
65266	进错	1
65361	这连	1
65363	这端	1
65511	不堪一击	1
65457	连草	1
65459	不光会	1
65460	连贯起来	1
65461	连好	1
65462	连天	1
65463	远大抱负	1
65464	不太强	1
65465	不太秀	1
65466	不太瞧	1
65467	远超于	1
65468	远超过	1
65469	远近	1
65470	不太熟	1
65471	远远不如	1
65472	远销	1
65473	远走	1
65458	不全是	1
65456	连艾玛	1
65438	连颜	1
65455	连自	1
65440	连马特	1
65441	连踢	1
65442	连赢	1
65443	连累到	1
65444	连聚力	1
65445	不分上下	1
65446	不冷	1
65447	连续式	1
65448	不写	1
65449	连绵不断	1
65450	连绵不绝	1
65451	连者	1
65452	不具	1
65453	连赞	1
65454	连脑	1
65474	远隔	1
65475	远非	1
65476	违了	1
65477	违反规定	1
65496	不太靠	1
65497	不太过	1
65498	不太给力	1
65499	不太给	1
65500	远藤宪一	1
65501	不大靠	1
65502	不大敢	1
65503	不合逻辑	1
65504	连升	1
65505	连传洋	1
65506	连体服	1
65507	连体衣	1
65508	连何	1
65509	连傅	1
65510	连冠	1
65495	远游	1
65494	远渡重洋	1
65493	远虑	1
65484	远案	1
65478	不太受	1
65479	不太去	1
65480	违和地	1
65481	不太符	1
65482	远要	1
65483	不大行	1
65485	不好谈	1
65492	不太高	1
65486	不好玩	1
65487	远征军	1
65488	不好惹	1
65489	远播	1
65490	不好办	1
65491	不好不坏	1
65439	连颠球	1
65437	连集	1
65364	不明智	1
65382	不妙	1
65384	不勤	1
65385	连映	1
65386	连晋	1
65387	连条	1
65388	连横	1
65389	连演	1
65390	连澡	1
65391	连燕王	1
65392	不动肉	1
65393	不升反降	1
65394	不动产	1
65395	连珠炮	1
65396	不加肉	1
65397	连用	1
65398	连白	1
65383	连魏	1
65381	不嫁	1
65436	连阿哲	1
65380	不政	1
65365	不暗	1
65366	不晓	1
65367	这算少	1
65368	不显	1
65369	不是故意	1
65370	不是太好	1
65371	这绝	1
65372	不新	1
65373	不改其	1
65374	不断更新	1
65375	这脑	1
65376	不断加强	1
65377	这茬	1
65378	这词	1
65379	不救	1
65399	不刷	1
65400	不划算	1
65401	连敢	1
65402	连接器	1
65421	连笔	1
65422	连累	1
65423	连夺	1
65424	不值	1
65425	连轧	1
65426	不偷	1
65427	连输	1
65428	连过	1
65429	连迪玛希	1
65430	连遭	1
65431	连配	1
65432	不倒翁	1
65433	连路	1
65434	不信任感	1
65435	连闯	1
65420	不可一世	1
65419	不可企及	1
65418	不可偏废	1
65409	连帽	1
65403	连篇	1
65404	连广宇	1
65405	连岳	1
65406	不合情理	1
65407	不叹	1
65408	不可逆转	1
65410	不可言传	1
65417	连志玲	1
65411	连年	1
65412	连庆庆	1
65413	连投	1
65414	连张	1
65415	连录	1
65416	连微	1
65812	避雪	1
65814	邀片	1
66413	小师叔	1
66208	小脸蛋	1
66210	小脚	1
66211	权费	1
66212	权遭	1
66213	小背	1
66214	杆菌	1
66215	小老虎	1
66216	小股民	1
66217	小聚	1
66218	杉达	1
66219	小耳朵	1
66220	小而精	1
66221	小而	1
66222	李三妹	1
66223	小礼	1
66224	李亦洁任	1
66209	权责	1
66207	小腿	1
66226	小熊猫	1
66206	杆秤	1
66191	李丽	1
66192	小红书	1
66193	李丽华于	1
66194	李丽珍	1
66195	李之仪	1
66196	李乐	1
66197	李二人	1
66198	李二芹	1
66199	李云恺	1
66200	小笼包	1
66201	小窍门	1
66202	李亚萍	1
66203	李东勋	1
66204	小罗	1
66205	李世石	1
66225	李亦航学	1
66227	李健以	1
65815	邀以	1
66246	李佩坤	1
66248	小瞧	1
66249	小白灵	1
66250	李伟	1
66251	小病	1
66252	李伟称	1
66253	小田田会	1
66254	李佳	1
66255	小狼通	1
66256	小琴	1
66257	李佳梦	1
66258	李佳莹	1
66259	小珍儿	1
66260	小玮	1
66261	小玩意	1
66262	小玉玉	1
66247	李京	1
66245	小矮人	1
66228	李健则	1
66244	李倩倩	1
66229	李健称	1
66230	李元	1
66231	李先念	1
66232	李光	1
66233	小爱三人	1
66234	小点	1
66235	小狗狗	1
66236	小炸王	1
66237	李兰迪来	1
66238	李兵	1
66239	李军	1
66240	小炮儿	1
66241	小灿儿	1
66242	小灶	1
66243	小物	1
66190	李丹	1
66189	李严欢	1
66188	李东阳	1
66133	通信局	1
66135	通兑	1
66136	通力	1
66137	三朝	1
66138	三月底	1
66139	通勤	1
66140	通化	1
66141	三月初	1
66142	三局	1
66143	三对	1
66144	三塔	1
66145	三处	1
66146	通铺	1
66147	三大次	1
66148	三大块	1
66149	三大劣习	1
66134	三曲	1
66132	三板斧	1
66187	小绿魔	1
66131	通义	1
66116	三幅	1
66117	通灵术	1
66118	三帅	1
66119	通畅	1
66120	三峡库区	1
66121	三山	1
66122	三拨	1
66123	三日	1
66124	通神	1
66125	通俗歌曲	1
66126	三栖	1
66127	逗能	1
66128	三果志	1
66129	逗贱	1
66130	三林	1
66150	逛花	1
66151	逛花灯	1
66152	三大分	1
66153	三声	1
66172	三女	1
66173	三夺	1
66174	三大轻熟	1
66175	通身	1
66176	通辽市	1
66177	通达信	1
66178	通过培训	1
66179	三天三夜	1
66180	通过率	1
66181	通过表演	1
66182	足印	1
66183	势如	1
66184	划地自限	1
66185	小艾	1
66186	李东学	1
66171	三好生	1
66170	三姑	1
66169	通行证	1
66160	速冲	1
66154	三大类	1
66155	逝到	1
66156	三境	1
66157	逝者	1
66158	逞强	1
66159	速写	1
66161	速冻	1
66168	三字	1
66162	三大法宝	1
66163	三大苦	1
66164	通类	1
66165	三奖	1
66166	三寸不烂之舌	1
66167	三审	1
66263	小船	1
66264	小节目	1
66265	小清	1
66359	小康	1
66361	李文俊	1
66362	小度	1
66363	李斌	1
66364	李斌华	1
66365	李恩西会	1
66366	李总	1
66367	李忠	1
66368	小撒	1
66369	李康	1
66370	李建刚	1
66371	李建华	1
66372	小敬安	1
66373	李建成	1
66374	李建锋	1
66375	小敏以	1
66360	小庭任	1
66358	李改英	1
66340	杂粮	1
66357	李振	1
66342	杂货铺	1
66343	小记	1
66344	小湖	1
66345	小淘气	1
66346	杯盘	1
66347	小数点	1
66348	李悦溪	1
66349	李惠敏	1
66350	小心眼	1
66351	小徒	1
66352	小影	1
66353	李憨则	1
66354	小弟弟	1
66355	李成儒	1
66356	李才	1
66376	李彦超	1
66377	李志要	1
66378	李彩桦	1
66379	小摊	1
66398	小宋	1
66399	李晓重	1
66400	李晓雯	1
66401	李晓霞	1
66402	小学老师	1
66403	李晟泰迪卷	1
66404	小学同学	1
66405	小岚	1
66406	李春波	1
66407	李时珍	1
66408	小工	1
66409	李昂洋	1
66410	李昊臻饰	1
66411	小平头	1
66412	李明	1
66397	李昭华	1
66396	小宛	1
66395	小少爷	1
66386	李方儒	1
66380	小拳头	1
66381	李徽徽	1
66382	小手指头	1
66383	李志真	1
66384	李志立	1
66385	小床	1
66387	李早	1
66394	小尼	1
66388	小宴	1
66389	李显龙	1
66390	小山	1
66391	李晓伟	1
66392	李晓倩	1
66393	小尾巴	1
66341	小试牛刀	1
66339	杂类	1
66266	权益保护法	1
66284	杀头	1
66286	小锅	1
66287	小题大做	1
66288	小驴	1
66289	小马王	1
66290	小香猪	1
66291	小馆	1
66292	机雕	1
66293	小食	1
66294	小飞象	1
66295	杀人案件	1
66296	小锤锤	1
66297	小霸王	1
66298	小雷有	1
66299	杀人罪	1
66300	杀伐	1
66285	杀夫案	1
66283	小辫子	1
66338	杂活	1
66282	杀版	1
66267	小钱	1
66268	小钟	1
66269	杀开	1
66270	杀心立	1
66271	小金	1
66272	小郭襄	1
66273	小郡	1
66274	小道士	1
66275	小道	1
66276	小逗	1
66277	杀树	1
66278	小迪帅	1
66279	杀死比尔	1
66280	杀气腾腾	1
66281	小达	1
66301	小阁	1
66302	小门	1
66303	杀到	1
66304	小输	1
66323	小萌	1
66324	权争	1
66325	小视	1
66326	杀过	1
66327	小说迷	1
66328	小赤	1
66329	杀鸡	1
66330	小赖快	1
66331	杂乱无序	1
66332	小费	1
66333	杂剧	1
66334	小豪	1
66335	小说作品	1
66336	杂面	1
66337	杂景	1
66322	权法	1
66321	小萌物	1
66320	权斗	1
66311	权利义务	1
66305	小轿车	1
66306	杀身之祸	1
66307	小蕾刷些	1
66308	权倾	1
66309	权倾天下	1
66310	小西天	1
66312	小行星	1
66319	权尊势	1
66313	权及	1
66314	小虫	1
66315	小葵	1
66316	小规模	1
66317	权威部门	1
66318	权家	1
66115	通气会	1
66114	三文鱼	1
66113	通标	1
65908	三点钟	1
65910	途经	1
65911	途观	1
65912	途远	1
65913	逗你玩	1
65914	三环	1
65915	逗劲	1
65916	逗勇	1
65917	逗号	1
65918	三段式	1
65919	三榜	1
65920	逗小	1
65921	逗智	1
65922	递钱	1
65923	三田	1
65924	逐梦人	1
65909	三滴	1
65907	三版	1
65889	透党	1
65906	三王	1
65891	三路	1
65892	透尽	1
65893	三计	1
65894	三行	1
65895	三言两语	1
65896	透明人	1
65897	三角枫	1
65898	透明度	1
65899	透明性	1
65900	三要素	1
65901	透气	1
65902	逐格	1
65903	三皇五帝	1
65904	三辈子	1
65905	逗何	1
65925	逐行扫描	1
65926	三百多万	1
65927	逐梦者	1
65928	逐步回归	1
65947	选到	1
65948	上冰	1
65949	选区	1
65950	选厅	1
65951	上册	1
65952	上全	1
65953	选召	1
65954	上冰时	1
65955	选台	1
65956	选唱	1
65957	上先	1
65958	上会否	1
65959	选女	1
65960	选好剧	1
65961	选妃	1
65946	选则	1
65945	选句	1
65944	逗比主播	1
65935	三百万	1
65929	三百块	1
65930	三百六十行	1
65931	三百六十	1
65932	逐级	1
65933	逐轮	1
65934	递来	1
65936	逐鹿中原	1
65943	三连	1
65937	三痴	1
65938	三番四次	1
65939	递加	1
65940	三番	1
65941	递条子	1
65942	逍遥法外	1
65890	三轮车	1
65888	透了心	1
65963	选修	1
65833	七步	1
65835	七月份	1
65836	邢台	1
65837	七曜	1
65838	七旬	1
65839	邢潇	1
65840	七提	1
65841	邢菲因	1
65842	七获	1
65843	七门	1
65844	邓峰	1
65845	邓杨	1
65846	邓巴数	1
65847	邓巴有	1
65848	邓恩	1
65849	邓恩熙	1
65834	七重	1
65832	七百	1
65887	逍遥自在	1
65831	邓钢	1
65816	邀其	1
65817	万像	1
65818	邀君共赏	1
65819	邀帆姐	1
65820	邀张	1
65821	万例	1
65822	邓导	1
65823	邓少峰	1
65824	那一	1
65825	七点钟	1
65826	邓超们	1
65827	邓超变	1
65828	邓超演	1
65829	邓超版	1
65830	邓跃敏	1
65850	万一集	1
65851	万一出	1
65852	邓智伟	1
65853	七颗	1
65872	透骨	1
65873	三网	1
65874	三至	1
65875	三级	1
65876	三精	1
65877	逐字逐句	1
65878	三等	1
65879	三站	1
65880	三立	1
65881	三科	1
65882	透称	1
65883	三菜	1
65884	三神	1
65885	三起三落	1
65886	逍遥游	1
65871	透顶	1
65870	三羊	1
65869	透雕	1
65860	七问	1
65854	邓紫棋用	1
65855	邓柯说	1
65856	邓滨	1
65857	邓煌	1
65858	七零之光	1
65859	邓珍	1
65861	邓紫棋成	1
65868	透透气	1
65862	逼进	1
65863	三军	1
65864	逼真度	1
65865	透鲜	1
65866	三胎	1
65867	三股	1
65962	上冰到	1
65964	上代	1
66112	三度空间	1
66058	三四倍	1
66060	三唱	1
66061	三后	1
66062	造深	1
66063	三千多	1
66064	速报	1
66065	三十九年	1
66066	逻辑性	1
66067	三十五	1
66068	逼上	1
66069	三十二个	1
66070	逼仄	1
66071	逼停	1
66072	三十二	1
66073	三十九	1
66074	三十几年	1
66059	三四位	1
66057	三四分钟	1
66039	造梦兽	1
66056	造作	1
66041	造梦者	1
66042	三叹	1
66043	造反派	1
66044	造爆款	1
66045	三四十年	1
66046	速朽	1
66047	三四百	1
66048	三四次	1
66049	三四成	1
66050	速达	1
66051	三四家	1
66052	三四千	1
66053	造人	1
66054	造化弄人	1
66055	三四十岁	1
66075	逼安迪	1
66076	逼宫	1
66077	三十个	1
66078	逼得坤哥	1
66097	逮个	1
66098	三十多位	1
66099	逮着	1
66100	逯学军	1
66101	逶迤	1
66102	三四碗	1
66103	速度感	1
66104	逗猴	1
66105	三幕	1
66106	三招	1
66107	三怪	1
66108	通感	1
66109	三思而后行	1
66110	三态	1
66111	三弹	1
66096	逢欢	1
66095	逢春	1
66094	逸群	1
66085	逢场作戏	1
66079	三十万元	1
66080	三十七	1
66081	逼父	1
66082	三十余年	1
66083	三十厘米	1
66084	三千元	1
66086	造福一方	1
66093	逢年过节	1
66087	造福人类	1
66088	造船业	1
66089	三千余里	1
66090	三十而立	1
66091	造金	1
66092	逢凶化吉	1
66040	造梦师	1
66038	三千多万	1
65965	逆水	1
65983	上仙儒	1
65985	三顾	1
65986	上三大	1
65987	上万次	1
65988	上万公里	1
65989	上万件	1
65990	三魔	1
65991	三高剧	1
65992	三题	1
65993	选角经	1
65994	选民	1
65995	选读	1
65996	三雄	1
65997	选车	1
65998	选迪丽	1
65999	三间	1
65984	三重唱	1
65982	上令	1
66037	造梗	1
65981	上冻	1
65966	上唱出	1
65967	上呼吸道	1
65968	逆市	1
65969	上周二	1
65970	上吐槽	1
65971	逆时针	1
65972	逆来顺受	1
65973	逆流	1
65974	选作	1
65975	逆行	1
65976	上刻	1
65977	上刷分	1
65978	上划	1
65979	选为	1
65980	选他	1
66000	三重奏	1
66001	逊于	1
66002	选派	1
66003	上下学	1
66022	逗梗	1
66023	逗猫	1
66024	三创	1
66025	造星圈	1
66026	三句话不离本行	1
66027	造型各异	1
66028	造型艺术	1
66029	造境	1
66030	三句	1
66031	造新	1
66032	造星力	1
66033	三卷	1
66034	造口	1
66035	造星术	1
66036	造林	1
66021	选朱茵当	1
66020	上下文	1
66019	选景时	1
66010	上个	1
66004	上人	1
66005	选择面	1
66006	选报	1
66007	上乱	1
66008	上中旬	1
66009	选择地	1
66011	上不愁	1
66018	选景上	1
66012	选择网络	1
66013	上不大	1
66014	上下左右	1
66015	选掉	1
66016	选时	1
66017	上下级	1
62807	豚首	1
62806	豆长	1
62805	买回来	1
59593	黄为	1
59595	麾下	1
59596	黄一冰	1
59597	175.86	1
59598	黄一飞	1
59599	黄东	1
59600	1740	1
59601	174.58	1
59602	黄伟杰	1
59603	黄丽珠	1
59604	1730	1
59605	17.9%	1
59606	黄会	1
59607	17.8%	1
59608	17.7%	1
59609	黄伟明	1
59594	麻麻	1
59592	麻雀虽小	1
59611	15.1%	1
59591	17.64%	1
59576	黄允	1
59577	黄元文	1
59578	黄先生	1
59579	黄克功	1
59580	黄兔	1
59581	黄刚	1
59582	黄俊捷	1
59583	黄又南	1
59584	黄和环	1
59585	17.43%	1
59586	黄国辉	1
59587	黄图	1
59588	17.3%	1
59589	17.3	1
59590	17.63	1
59610	黄海波	1
59612	1235.1	1
59499	黄梦莹饰	1
59631	黄金城	1
59633	黄达	1
59634	14.3	1
59635	14.2%	1
59636	14.1%	1
59637	黄豫	1
59638	14.1	1
59639	1391	1
59640	黄车确	1
59641	1385	1
59642	1363	1
59643	1381	1
59644	1380	1
59645	黄逗菌成	1
59646	黄造	1
59647	黄酒	1
59632	13.9%	1
59630	1352	1
59613	1301.06	1
59629	黄颖	1
59614	135.27	1
59615	1338	1
59616	1335	1
59617	黄金眼	1
59618	1333.2	1
59619	1314	1
59620	黄陇	1
59621	13000	1
59622	黄金屋	1
59623	黄集伟	1
59624	黄雨勋	1
59625	黄雪梅	1
59626	黄雪润	1
59627	130.3%	1
59628	130%	1
59575	黄健翔	1
59574	黄健中	1
59573	黄兴	1
59518	黄文豪	1
59520	1587	1
59521	1575	1
59522	黄村籍	1
59523	1571.4	1
59524	黄易	1
59525	1571	1
59526	黄春贵	1
59527	1560	1
59528	156.9	1
59529	黄有成	1
59530	黄埔军校	1
59531	17.13%	1
59532	黄淑云	1
59533	麻瓜	1
59534	18.42	1
59519	159	1
59517	黄政民	1
59572	17.2	1
59516	16.3	1
59501	黄段	1
59502	154.5	1
59503	黄永玉	1
59504	15.30	1
59505	15.3%	1
59506	黄泉路	1
59507	15.2	1
59508	15.18	1
59509	黄海冰	1
59510	154	1
59511	黄栩锋	1
59512	黄思尧	1
59513	黄旭	1
59514	16.43	1
59515	黄才伦	1
59535	麻将馆	1
59536	麻州	1
59537	18.36%	1
59538	麻布袋	1
59557	麦戏	1
59558	麦收	1
59559	麦斯基	1
59560	麦曲库	1
59561	麦特	1
59562	麦贯	1
59563	麦王	1
59564	麦生	1
59565	180196	1
59566	麦考	1
59567	180145	1
59568	麦肯	1
59569	麦花臣	1
59570	麻酱	1
59571	麻醉师	1
59556	麦恩	1
59555	180cm	1
59554	181	1
59545	179	1
59539	18.3%	1
59540	麻油	1
59541	麻痹	1
59542	麻城	1
59543	麻省理工	1
59544	1790	1
59546	178cm	1
59553	麦炳荣	1
59547	1786	1
59548	麻豆	1
59549	麻辣烫	1
59550	18.67	1
59551	18000	1
59552	175cm	1
59648	1376	1
59649	黄金卡	1
59650	黄飞	1
59744	1404	1
59746	140.5%	1
59747	14.73	1
59748	黄葵养	1
59749	14.7	1
59750	黄群	1
59751	黄绿	1
59752	1460	1
59753	14523	1
59754	黄石市	1
59755	146	1
59756	黄磊于	1
59757	黄磊妙	1
59758	黄磊本	1
59759	黄磊版	1
59760	1458	1
59745	1402	1
59743	1405	1
59725	黄渤把	1
59742	144.7	1
59727	黄渤有	1
59728	黄渤来	1
59729	1493	1
59730	黄白	1
59731	黄真伊	1
59732	14.6%	1
59733	142.5	1
59734	黄胜原	1
59735	黄能	1
59736	黄致	1
59737	144.60	1
59738	14347	1
59739	1430	1
59740	黄花岗	1
59741	142	1
59761	黄秋萍	1
59762	144.96	1
59763	黄程	1
59764	1450	1
59783	70.05	1
59784	风波不断	1
59785	7.86	1
59786	7.85	1
59787	7.83	1
59788	风清	1
59789	7.8%	1
59790	7.7%	1
59791	风暴潮	1
59792	709	1
59793	71.1%	1
59794	72%	1
59795	735	1
59796	风对	1
59797	风尘	1
59782	风水宝地	1
59781	70.25%	1
59780	70.5%	1
59771	323	1
59765	黄箭	1
